seg_id,surah,ayah,tafsir_id,query_index,query_text,prompt_tokens,completion_tokens,total_tokens
2168,Al-Kahf,28,Al-Kahf:28,5,Mengapa kita dilarang mengikuti orang yang hanya mengejar kesenangan duniawi?,601,170,771
2168,Al-Kahf,28,Al-Kahf:28,6,Apa perbedaan antara mengharap keridaan Allah dan mengharap kesenangan duniawi?,601,170,771
2168,Al-Kahf,28,Al-Kahf:28,7,Bagaimana sikap yang tepat terhadap orang-orang kafir yang memiliki harta dunia?,601,170,771
2169,Al-Kahf,29,Al-Kahf:29,1,Apa yang dimaksud dengan 'Kebenaran' yang datang dari Tuhan dalam tafsir ini?,703,145,848
2169,Al-Kahf,29,Al-Kahf:29,2,Mengapa keuntungan atau kerugian beriman atau kafir kembali kepada diri sendiri?,703,145,848
2169,Al-Kahf,29,Al-Kahf:29,3,Bagaimana kondisi neraka yang disediakan bagi orang zalim menurut tafsir?,703,145,848
2169,Al-Kahf,29,Al-Kahf:29,4,Siapa yang dimaksud dengan 'orang zalim' dalam konteks tafsir ini?,703,145,848
2169,Al-Kahf,29,Al-Kahf:29,5,Apa yang akan terjadi jika orang di neraka meminta pertolongan dari panasnya api?,703,145,848
2169,Al-Kahf,29,Al-Kahf:29,6,Mengapa minuman di neraka digambarkan sebagai yang paling buruk?,703,145,848
2170,Al-Kahf,30,Al-Kahf:30,1,Apa yang dimaksud dengan beriman kepada Allah dan Rasul-Nya?,500,112,612
2170,Al-Kahf,30,Al-Kahf:30,2,Bagaimana cara membuktikan keimanan dengan mengerjakan kebajikan?,500,112,612
2170,Al-Kahf,30,Al-Kahf:30,3,Mengapa Allah memberikan pahala yang besar kepada orang yang beriman dan berbuat baik?,500,112,612
2170,Al-Kahf,30,Al-Kahf:30,4,Apa contoh perbuatan baik yang sesuai tuntunan Allah?,500,112,612
2170,Al-Kahf,30,Al-Kahf:30,5,Siapa yang termasuk dalam golongan orang yang tidak akan disia-siakan pahalanya?,500,112,612
2171,Al-Kahf,31,Al-Kahf:31,1,Apa yang dimaksud dengan Surga 'Adn?,583,131,714
2171,Al-Kahf,31,Al-Kahf:31,2,Mengapa penghuni surga dihiasi dengan gelang emas dan pakaian hijau sutera?,583,131,714
2171,Al-Kahf,31,Al-Kahf:31,3,Bagaimana suasana di dalam surga yang digambarkan dalam tafsir ini?,583,131,714
2171,Al-Kahf,31,Al-Kahf:31,4,Siapa yang termasuk dalam golongan orang-orang yang tinggi kedudukannya?,583,131,714
2171,Al-Kahf,31,Al-Kahf:31,5,Apa manfaat dan kebahagiaan yang diperoleh di surga?,583,131,714
2171,Al-Kahf,31,Al-Kahf:31,6,Mengapa sungai-sungai mengalir di bawah pepohonan surga?,583,131,714
2172,Al-Kahf,32,Al-Kahf:32,1,Siapa yang diberikan perumpamaan dalam tafsir ini?,542,112,654
2172,Al-Kahf,32,Al-Kahf:32,2,Apa perbedaan antara dua orang laki-laki dalam perumpamaan tersebut?,542,112,654
2172,Al-Kahf,32,Al-Kahf:32,3,Mengapa salah satu orang diberikan dua kebun anggur dan pohon kurma?,542,112,654
2172,Al-Kahf,32,Al-Kahf:32,4,Bagaimana kondisi ladang yang dibuat di antara kedua kebun itu?,542,112,654
2172,Al-Kahf,32,Al-Kahf:32,5,Apa makna dari perumpamaan ini bagi orang musyrik?,542,112,654
2172,Al-Kahf,32,Al-Kahf:32,6,Bagaimana hubungan antara iman dan kesenangan dunia dalam kisah ini?,542,112,654
2173,Al-Kahf,33,Al-Kahf:33,1,Apa yang dimaksud dengan kedua kebun dalam tafsir ini?,485,118,603
2173,Al-Kahf,33,Al-Kahf:33,2,Mengapa kebun-kebun itu tidak pernah berkurang buahnya?,485,118,603
2173,Al-Kahf,33,Al-Kahf:33,3,Bagaimana sungai di celah-celah kebun memengaruhi keindahannya?,485,118,603
2173,Al-Kahf,33,Al-Kahf:33,4,Siapa yang dimaksud dengan pemilik kebun dalam konteks ini?,485,118,603
2173,Al-Kahf,33,Al-Kahf:33,5,Apa makna dari tidak menzalimi pemiliknya sedikit pun?,485,118,603
2173,Al-Kahf,33,Al-Kahf:33,6,Bagaimana kondisi kebun-kebun itu sepanjang masa menurut tafsir?,485,118,603
2174,Al-Kahf,34,Al-Kahf:34,1,Apa yang menyebabkan seseorang menjadi angkuh menurut tafsir ini?,557,125,682
2174,Al-Kahf,34,Al-Kahf:34,2,Mengapa orang kaya dalam tafsir ini merasa lebih unggul dari temannya yang beriman?,557,125,682
2174,Al-Kahf,34,Al-Kahf:34,3,Bagaimana sikap orang kaya terhadap kekayaannya dalam tafsir ini?,557,125,682
2174,Al-Kahf,34,Al-Kahf:34,4,Siapa yang dimaksud dengan 'pengikut' dalam tafsir ini?,557,125,682
2174,Al-Kahf,34,Al-Kahf:34,5,Apa yang diandalkan oleh orang kaya untuk membantunya?,557,125,682
2174,Al-Kahf,34,Al-Kahf:34,6,Mengapa perbandingan harta dan pengikut menjadi penting dalam kisah ini?,557,125,682
2175,Al-Kahf,35,Al-Kahf:35,1,Apa yang dilakukan pemilik kebun kepada temannya yang mukmin?,536,140,676
2175,Al-Kahf,35,Al-Kahf:35,2,Mengapa pemilik kebun dianggap zalim terhadap dirinya sendiri?,536,140,676
2175,Al-Kahf,35,Al-Kahf:35,3,Bagaimana sikap pemilik kebun saat membanggakan kekayaannya?,536,140,676
2175,Al-Kahf,35,Al-Kahf:35,4,Apa yang dikatakan pemilik kebun tentang kebunnya?,536,140,676
2175,Al-Kahf,35,Al-Kahf:35,5,Siapa yang diajak oleh pemilik kebun untuk melihat kebunnya?,536,140,676
2175,Al-Kahf,35,Al-Kahf:35,6,Mengapa pemilik kebun merasa kebunnya tidak akan binasa?,536,140,676
2175,Al-Kahf,35,Al-Kahf:35,7,Apa akibat dari keangkuhan dan kekufuran atas nikmat Allah?,536,140,676
2176,Al-Kahf,36,Al-Kahf:36,1,Apa maksud dari 'tidak mengira bahwa hari Kiamat itu akan datang' dalam teks ini?,517,124,641
2176,Al-Kahf,36,Al-Kahf:36,2,Mengapa seseorang bisa meragukan kebangkitan setelah kematian?,517,124,641
2176,Al-Kahf,36,Al-Kahf:36,3,Bagaimana sikap orang yang merasa akan mendapat tempat lebih baik di akhirat?,517,124,641
2176,Al-Kahf,36,Al-Kahf:36,4,Siapa yang dianggap sebagai 'Tuhanku' dalam konteks ini?,517,124,641
2176,Al-Kahf,36,Al-Kahf:36,5,Kapan seseorang akan dikembalikan kepada Tuhan menurut teks ini?,517,124,641
2176,Al-Kahf,36,Al-Kahf:36,6,Apa perbedaan antara keadaan di dunia dan di akhirat yang disebutkan?,517,124,641
2177,Al-Kahf,37,Al-Kahf:37,1,Apa yang dikatakan teman yang beriman kepada orang yang sombong itu?,594,120,714
2177,Al-Kahf,37,Al-Kahf:37,2,Mengapa orang tersebut dianggap aneh karena tidak percaya kepada Tuhan?,594,120,714
2177,Al-Kahf,37,Al-Kahf:37,3,Bagaimana proses penciptaan manusia menurut penjelasan dalam tafsir?,594,120,714
2177,Al-Kahf,37,Al-Kahf:37,4,Siapa yang dimaksud dengan 'Dia' yang menciptakan manusia dari tanah?,594,120,714
2177,Al-Kahf,37,Al-Kahf:37,5,Mengapa penting untuk mensyukuri nikmat Tuhan?,594,120,714
2177,Al-Kahf,37,Al-Kahf:37,6,Apa hubungan antara asal-usul manusia dari tanah dengan keimanan kepada Tuhan?,594,120,714
2178,Al-Kahf,38,Al-Kahf:38,1,Apa yang membedakan keyakinan penutur dengan orang lain?,499,123,622
2178,Al-Kahf,38,Al-Kahf:38,2,Mengapa penutur hanya menyembah Allah dan tidak mempersekutukan-Nya?,499,123,622
2178,Al-Kahf,38,Al-Kahf:38,3,Bagaimana cara penutur menunjukkan rasa syukur kepada Allah?,499,123,622
2178,Al-Kahf,38,Al-Kahf:38,4,Siapa yang menciptakan dan memelihara penutur menurut teks ini?,499,123,622
2178,Al-Kahf,38,Al-Kahf:38,5,Apa saja kebaikan yang dianugerahkan Allah kepada penutur?,499,123,622
2178,Al-Kahf,38,Al-Kahf:38,6,Mengapa penting untuk tidak mempersekutukan Allah dengan sesuatu apa pun?,499,123,622
2179,Al-Kahf,39,Al-Kahf:39,1,Apa yang seharusnya diucapkan saat memasuki kebun yang subur?,571,155,726
2179,Al-Kahf,39,Al-Kahf:39,2,"Mengapa penting mengucapkan 'Masya Allah, la quwwata illa billah' dalam konteks ini?",571,155,726
2179,Al-Kahf,39,Al-Kahf:39,3,Bagaimana kalimat itu menunjukkan rasa syukur kepada Allah?,571,155,726
2179,Al-Kahf,39,Al-Kahf:39,4,Apa makna dari 'tidak ada kekuatan kecuali dengan pertolongan Allah' dalam tafsir ini?,571,155,726
2179,Al-Kahf,39,Al-Kahf:39,5,Mengapa kita tidak perlu membandingkan harta dan keturunan dengan orang lain?,571,155,726
2179,Al-Kahf,39,Al-Kahf:39,6,Kapan sebaiknya kita mengucapkan kalimat tersebut dalam kehidupan sehari-hari?,571,155,726
2179,Al-Kahf,39,Al-Kahf:39,7,Siapa yang memberikan anugerah seperti kebun subur menurut tafsir ini?,571,155,726
2180,Al-Kahf,40,Al-Kahf:40,1,Apa maksud dari permohonan kebun yang lebih baik dalam tafsir ini?,516,129,645
2180,Al-Kahf,40,Al-Kahf:40,2,Mengapa seseorang dilarang membanggakan kekayaan menurut tafsir ini?,516,129,645
2180,Al-Kahf,40,Al-Kahf:40,3,Bagaimana gambaran kerusakan kebun yang disebutkan dalam tafsir?,516,129,645
2180,Al-Kahf,40,Al-Kahf:40,4,Siapa yang dimaksud dengan 'Tuhanku' dalam permohonan tersebut?,516,129,645
2180,Al-Kahf,40,Al-Kahf:40,5,Kapan atau dalam kondisi apa kebun bisa menjadi tanah licin dan tidak subur?,516,129,645
2180,Al-Kahf,40,Al-Kahf:40,6,Apa pelajaran yang bisa diambil dari ancaman petir dari langit terhadap kebun?,516,129,645
2181,Al-Kahf,41,Al-Kahf:41,1,Apa yang terjadi jika airnya surut ke dalam tanah?,468,88,556
2181,Al-Kahf,41,Al-Kahf:41,2,Mengapa tidak bisa menemukan sumber air lagi setelah air surut?,468,88,556
2181,Al-Kahf,41,Al-Kahf:41,3,Bagaimana dampaknya terhadap kebun jika sumber air menghilang?,468,88,556
2181,Al-Kahf,41,Al-Kahf:41,4,Siapa yang dimaksud dengan 'engkau' dalam konteks ini?,468,88,556
2181,Al-Kahf,41,Al-Kahf:41,5,Kapan biasanya kondisi seperti ini terjadi dalam kehidupan nyata?,468,88,556
2182,Al-Kahf,42,Al-Kahf:42,1,Apa yang terjadi pada harta dan kebun orang tersebut?,556,109,665
2182,Al-Kahf,42,Al-Kahf:42,2,Mengapa dia membolak-balikkan kedua telapak tangannya?,556,109,665
2182,Al-Kahf,42,Al-Kahf:42,3,Bagaimana perasaan dia setelah semua kekayaannya hancur?,556,109,665
2182,Al-Kahf,42,Al-Kahf:42,4,Apa yang dia sesali terkait dengan temannya?,556,109,665
2182,Al-Kahf,42,Al-Kahf:42,5,Mengapa penyesalannya dianggap terlambat?,556,109,665
2182,Al-Kahf,42,Al-Kahf:42,6,Apa pelajaran yang bisa diambil dari kisah ini?,556,109,665
2183,Al-Kahf,43,Al-Kahf:43,1,Apa maksud dari tidak ada yang dapat menolong selain Allah?,504,120,624
2183,Al-Kahf,43,Al-Kahf:43,2,Mengapa seseorang yang sebelumnya membanggakan anak dan keluarganya tidak bisa ditolong oleh mereka?,504,120,624
2183,Al-Kahf,43,Al-Kahf:43,3,Bagaimana kondisi seseorang ketika bencana datang menurut tafsir ini?,504,120,624
2183,Al-Kahf,43,Al-Kahf:43,4,Siapa yang diharapkan menjadi penolong sebelum bencana terjadi?,504,120,624
2183,Al-Kahf,43,Al-Kahf:43,5,Kapan seseorang menyadari bahwa hanya Allah yang bisa menolong?,504,120,624
2183,Al-Kahf,43,Al-Kahf:43,6,Apa pelajaran yang bisa diambil dari tafsir tentang ketergantungan pada Allah?,504,120,624
2184,Al-Kahf,44,Al-Kahf:44,1,Apa yang disadari seseorang di dalam teks tersebut?,483,106,589
2184,Al-Kahf,44,Al-Kahf:44,2,Mengapa pertolongan hanya berasal dari Allah?,483,106,589
2184,Al-Kahf,44,Al-Kahf:44,3,Bagaimana Allah memberikan pahala kepada orang yang berbuat baik?,483,106,589
2184,Al-Kahf,44,Al-Kahf:44,4,Siapa yang disebut sebagai pemberi balasan terbaik?,483,106,589
2184,Al-Kahf,44,Al-Kahf:44,5,Apa contoh kebajikan yang bisa dilakukan untuk mendapat pahala?,483,106,589
2184,Al-Kahf,44,Al-Kahf:44,6,Mengapa penting menyadari bahwa pertolongan hanya dari Allah dalam kehidupan sehari-hari?,483,106,589
2185,Al-Kahf,45,Al-Kahf:45,1,Apa makna perumpamaan kehidupan dunia seperti air hujan dalam tafsir ini?,591,125,716
2185,Al-Kahf,45,Al-Kahf:45,2,Mengapa kehidupan dunia digambarkan tidak kekal?,591,125,716
2185,Al-Kahf,45,Al-Kahf:45,3,Bagaimana proses tumbuh-tumbuhan dalam perumpamaan ini mencerminkan kehidupan manusia?,591,125,716
2185,Al-Kahf,45,Al-Kahf:45,4,Siapa yang memiliki kuasa atas kesuburan dan kelayukan dalam perumpamaan ini?,591,125,716
2185,Al-Kahf,45,Al-Kahf:45,5,Kapan biasanya kehidupan dunia dianggap seperti tumbuh-tumbuhan yang kering?,591,125,716
2185,Al-Kahf,45,Al-Kahf:45,6,Apa pelajaran yang bisa diambil dari perumpamaan ini tentang kebahagiaan duniawi?,591,125,716
2186,Al-Kahf,46,Al-Kahf:46,1,Apa yang dimaksud dengan harta dan anak-anak sebagai perhiasan kehidupan dunia?,520,142,662
2186,Al-Kahf,46,Al-Kahf:46,2,Mengapa harta dan anak-anak bisa memperdaya manusia?,520,142,662
2186,Al-Kahf,46,Al-Kahf:46,3,Bagaimana cara agar amalan saleh lebih baik pahalanya di sisi Allah?,520,142,662
2186,Al-Kahf,46,Al-Kahf:46,4,Apa perbedaan antara kebahagiaan dunia dan kebahagiaan akhirat menurut tafsir ini?,520,142,662
2186,Al-Kahf,46,Al-Kahf:46,5,Mengapa amalan yang kekal lebih baik daripada harta dan anak-anak?,520,142,662
2186,Al-Kahf,46,Al-Kahf:46,6,Bagaimana kita bisa memastikan amalan kita sesuai tuntunan agama?,520,142,662
2186,Al-Kahf,46,Al-Kahf:46,7,Apa contoh amalan yang kekal dan saleh dalam kehidupan sehari-hari?,520,142,662
2187,Al-Kahf,47,Al-Kahf:47,1,Apa yang terjadi pada gunung-gunung pada hari itu?,536,132,668
2187,Al-Kahf,47,Al-Kahf:47,2,Mengapa bumi terlihat rata pada hari tersebut?,536,132,668
2187,Al-Kahf,47,Al-Kahf:47,3,Di mana semua manusia dikumpulkan setelah bumi rata?,536,132,668
2187,Al-Kahf,47,Al-Kahf:47,4,Siapa yang akan dikumpulkan di Padang Mahsyar?,536,132,668
2187,Al-Kahf,47,Al-Kahf:47,5,Kapan peristiwa penghancuran gunung dan pengumpulan manusia terjadi?,536,132,668
2187,Al-Kahf,47,Al-Kahf:47,6,Bagaimana kondisi alam barzakh setelah manusia dikumpulkan?,536,132,668
2187,Al-Kahf,47,Al-Kahf:47,7,Apakah ada yang tertinggal di kubur setelah pengumpulan di Padang Mahsyar?,536,132,668
2188,Al-Kahf,48,Al-Kahf:48,1,Apa yang terjadi pada manusia ketika dibawa ke hadapan Tuhan?,582,106,688
2188,Al-Kahf,48,Al-Kahf:48,2,Mengapa orang-orang yang tidak percaya hari kebangkitan dibangkitkan seperti saat pertama kali diciptakan?,582,106,688
2188,Al-Kahf,48,Al-Kahf:48,3,Bagaimana kondisi manusia saat datang kepada Allah di akhirat?,582,106,688
2188,Al-Kahf,48,Al-Kahf:48,4,Apa yang dimaksud dengan janji Allah untuk memberi balasan sesuai amal perbuatan?,582,106,688
2188,Al-Kahf,48,Al-Kahf:48,5,Mengapa manusia di dunia menganggap Allah tidak menetapkan waktu berbangkit?,582,106,688
2189,Al-Kahf,49,Al-Kahf:49,1,Apa yang dimaksud dengan kitab yang diberikan kepada manusia?,609,123,732
2189,Al-Kahf,49,Al-Kahf:49,2,Mengapa orang berdosa merasa ketakutan saat melihat kitab tersebut?,609,123,732
2189,Al-Kahf,49,Al-Kahf:49,3,Bagaimana kitab itu mencatat amal perbuatan manusia?,609,123,732
2189,Al-Kahf,49,Al-Kahf:49,4,Apa yang dikatakan orang berdosa tentang kitab itu?,609,123,732
2189,Al-Kahf,49,Al-Kahf:49,5,Kapan manusia akan melihat kitab catatan amalnya?,609,123,732
2189,Al-Kahf,49,Al-Kahf:49,6,Mengapa Allah tidak menzalimi seorang pun dalam pembalasan amal?,609,123,732
2189,Al-Kahf,49,Al-Kahf:49,7,Apa akibat dari penyesalan orang berdosa atas perbuatannya di dunia?,609,123,732
2190,Al-Kahf,50,Al-Kahf:50,1,Mengapa Iblis menolak untuk bersujud kepada Adam?,630,134,764
2190,Al-Kahf,50,Al-Kahf:50,2,Apa yang menyebabkan Iblis merasa lebih mulia daripada Adam?,630,134,764
2190,Al-Kahf,50,Al-Kahf:50,3,Bagaimana Iblis menjadi musuh manusia?,630,134,764
2190,Al-Kahf,50,Al-Kahf:50,4,Mengapa manusia tidak seharusnya menjadikan Iblis sebagai pemimpin?,630,134,764
2190,Al-Kahf,50,Al-Kahf:50,5,Apa konsekuensi dari keengganan Iblis bersujud kepada Adam?,630,134,764
2190,Al-Kahf,50,Al-Kahf:50,6,Siapa yang termasuk dalam golongan jin menurut tafsir ini?,630,134,764
2190,Al-Kahf,50,Al-Kahf:50,7,Bagaimana perintah Allah kepada para malaikat terkait Adam?,630,134,764
2191,Al-Kahf,51,Al-Kahf:51,1,Apa alasan Allah melarang menjadikan Iblis sebagai penolong?,544,123,667
2191,Al-Kahf,51,Al-Kahf:51,2,Mengapa Iblis dan keturunannya tidak dihadirkan saat penciptaan langit dan bumi?,544,123,667
2191,Al-Kahf,51,Al-Kahf:51,3,Bagaimana Iblis bisa membuat manusia celaka?,544,123,667
2191,Al-Kahf,51,Al-Kahf:51,4,Siapa yang dimaksud dengan 'para penyesat' dalam tafsir ini?,544,123,667
2191,Al-Kahf,51,Al-Kahf:51,5,Mengapa manusia dilarang mengambil Iblis sebagai pengganti?,544,123,667
2191,Al-Kahf,51,Al-Kahf:51,6,Apa konsekuensi jika seseorang menjadikan Iblis sebagai penolong?,544,123,667
2192,Al-Kahf,52,Al-Kahf:52,1,Apa yang akan terjadi pada orang-orang musyrik di akhirat?,564,127,691
2192,Al-Kahf,52,Al-Kahf:52,2,Mengapa berhala-berhala tidak bisa memberikan syafaat?,564,127,691
2192,Al-Kahf,52,Al-Kahf:52,3,Bagaimana reaksi orang-orang musyrik ketika disuruh memanggil sekutu-sekutu mereka?,564,127,691
2192,Al-Kahf,52,Al-Kahf:52,4,Siapa yang akan ditempatkan di neraka Jahanam?,564,127,691
2192,Al-Kahf,52,Al-Kahf:52,5,Kapan peristiwa pemanggilan sekutu itu terjadi?,564,127,691
2192,Al-Kahf,52,Al-Kahf:52,6,Apa konsekuensi bagi siapa pun yang masuk ke neraka Jahanam?,564,127,691
2193,Al-Kahf,53,Al-Kahf:53,1,Siapa yang disebut sebagai orang berdosa dalam tafsir ini?,488,86,574
2193,Al-Kahf,53,Al-Kahf:53,2,Mengapa orang berdosa percaya akan masuk neraka?,488,86,574
2193,Al-Kahf,53,Al-Kahf:53,3,Bagaimana perasaan orang berdosa ketika melihat neraka?,488,86,574
2193,Al-Kahf,53,Al-Kahf:53,4,Apa yang tidak ditemukan oleh orang berdosa untuk menghindari neraka?,488,86,574
2193,Al-Kahf,53,Al-Kahf:53,5,Kapan orang berdosa menyadari nasib mereka?,488,86,574
2194,Al-Kahf,54,Al-Kahf:54,1,Apa saja contoh perumpamaan yang digunakan dalam Al-Qur'an untuk menjelaskan sesuatu kepada manusia?,547,131,678
2194,Al-Kahf,54,Al-Kahf:54,2,Mengapa manusia sering membantah kebenaran ayat-ayat Allah?,547,131,678
2194,Al-Kahf,54,Al-Kahf:54,3,Bagaimana cara Al-Qur'an menarik perhatian manusia melalui perumpamaan?,547,131,678
2194,Al-Kahf,54,Al-Kahf:54,4,Apa perbedaan antara perumpamaan dalam bentuk perbandingan dan kisah?,547,131,678
2194,Al-Kahf,54,Al-Kahf:54,5,Mengapa binatang kecil seperti nyamuk dan lebah dijadikan contoh dalam Al-Qur'an?,547,131,678
2194,Al-Kahf,54,Al-Kahf:54,6,Apa yang dimaksud dengan manusia sebagai makhluk yang paling banyak membantah?,547,131,678
2195,Al-Kahf,55,Al-Kahf:55,1,Apa yang menghalangi kaum musyrik Mekah untuk beriman?,604,128,732
2195,Al-Kahf,55,Al-Kahf:55,2,Mengapa mereka meminta mukjizat atau azab sebelum beriman?,604,128,732
2195,Al-Kahf,55,Al-Kahf:55,3,Bagaimana sikap Allah terhadap keimanan yang dipaksakan?,604,128,732
2195,Al-Kahf,55,Al-Kahf:55,4,Apa perbedaan antara keimanan tulus dan terpaksa?,604,128,732
2195,Al-Kahf,55,Al-Kahf:55,5,Kapan mereka baru akan beriman menurut tafsir ini?,604,128,732
2195,Al-Kahf,55,Al-Kahf:55,6,Siapa yang dimaksud dengan umat terdahulu dalam konteks ini?,604,128,732
2195,Al-Kahf,55,Al-Kahf:55,7,Mengapa Allah tidak menghendaki keimanan dengan paksaan?,604,128,732
2196,Al-Kahf,56,Al-Kahf:56,1,Apa tujuan utama Allah mengutus para rasul?,568,125,693
2196,Al-Kahf,56,Al-Kahf:56,2,Mengapa orang kafir membantah para rasul?,568,125,693
2196,Al-Kahf,56,Al-Kahf:56,3,Bagaimana cara orang kafir menanggapi ayat-ayat Allah?,568,125,693
2196,Al-Kahf,56,Al-Kahf:56,4,Siapa yang disebut sebagai pembawa kabar gembira dan pemberi peringatan?,568,125,693
2196,Al-Kahf,56,Al-Kahf:56,5,Apa yang dimaksud dengan 'melenyapkan yang hak' dalam konteks ini?,568,125,693
2196,Al-Kahf,56,Al-Kahf:56,6,Mengapa para rasul dianggap hanya manusia biasa oleh orang kafir?,568,125,693
2197,Al-Kahf,57,Al-Kahf:57,1,Apa maksud dari orang yang lebih zalim dalam tafsir ini?,624,127,751
2197,Al-Kahf,57,Al-Kahf:57,2,Mengapa hati mereka tertutup sehingga tidak memahami ayat-ayat Allah?,624,127,751
2197,Al-Kahf,57,Al-Kahf:57,3,Bagaimana cara Allah memperingatkan orang-orang zalim tersebut?,624,127,751
2197,Al-Kahf,57,Al-Kahf:57,4,Apa akibat dari melupakan perbuatan buruk yang telah dilakukan?,624,127,751
2197,Al-Kahf,57,Al-Kahf:57,5,Mengapa mereka tidak akan mendapat petunjuk untuk selama-lamanya?,624,127,751
2197,Al-Kahf,57,Al-Kahf:57,6,Siapa yang dimaksud dengan 'kedua tangannya' dalam tafsir ini?,624,127,751
2198,Al-Kahf,58,Al-Kahf:58,1,Mengapa Allah tidak langsung menyiksa orang yang berbuat dosa?,529,139,668
2198,Al-Kahf,58,Al-Kahf:58,2,Apa maksud dari 'waktu tertentu untuk mendapat siksa' dalam tafsir tersebut?,529,139,668
2198,Al-Kahf,58,Al-Kahf:58,3,Bagaimana sifat kasih sayang Allah digambarkan dalam tafsir ini?,529,139,668
2198,Al-Kahf,58,Al-Kahf:58,4,Apa yang dimaksud dengan Allah Maha Pengampun dan memiliki kasih sayang?,529,139,668
2198,Al-Kahf,58,Al-Kahf:58,5,Mengapa Allah memberikan kesempatan bertobat sebelum menyiksa?,529,139,668
2198,Al-Kahf,58,Al-Kahf:58,6,Kapan seseorang tidak akan menemukan tempat berlindung dari siksa Allah?,529,139,668
2198,Al-Kahf,58,Al-Kahf:58,7,Apa hubungan antara keadilan Allah dan penundaan siksaan?,529,139,668
2199,Al-Kahf,59,Al-Kahf:59,1,Apa yang menyebabkan kaum 'Ad dan Samud dihancurkan?,521,133,654
2199,Al-Kahf,59,Al-Kahf:59,2,Mengapa Allah memberikan waktu tertentu untuk kebinasaan mereka?,521,133,654
2199,Al-Kahf,59,Al-Kahf:59,3,Bagaimana siksa Allah terhadap umat terdahulu yang zalim?,521,133,654
2199,Al-Kahf,59,Al-Kahf:59,4,Siapa saja yang bisa mengalami nasib seperti kaum 'Ad dan Samud?,521,133,654
2199,Al-Kahf,59,Al-Kahf:59,5,Kapan azab Allah bisa ditimpakan kepada orang yang durhaka?,521,133,654
2199,Al-Kahf,59,Al-Kahf:59,6,Apa hikmah dari kisah kaum terdahulu yang dihancurkan?,521,133,654
2199,Al-Kahf,59,Al-Kahf:59,7,Bagaimana cara menghindari azab seperti yang dialami umat terdahulu?,521,133,654
2200,Al-Kahf,60,Al-Kahf:60,1,Siapa pembantu Nabi Musa yang disebutkan dalam ayat ini?,661,117,778
2200,Al-Kahf,60,Al-Kahf:60,2,Mengapa Nabi Musa bersumpah untuk terus berjalan sampai ke pertemuan dua laut?,661,117,778
2200,Al-Kahf,60,Al-Kahf:60,3,Apa yang dimaksud dengan 'pertemuan dua laut' dalam ayat ini?,661,117,778
2200,Al-Kahf,60,Al-Kahf:60,4,Bagaimana pendapat ulama tentang identitas pembantu Nabi Musa?,661,117,778
2200,Al-Kahf,60,Al-Kahf:60,5,Di mana lokasi pertemuan dua laut menurut tafsir ini?,661,117,778
2200,Al-Kahf,60,Al-Kahf:60,6,Mengapa ada perbedaan pendapat tentang makna 'pertemuan dua laut'?,661,117,778
2201,Al-Kahf,61,Al-Kahf:61,1,Apa yang terjadi pada ikan yang dibawa Nabi Musa dan pembantunya?,562,129,691
2201,Al-Kahf,61,Al-Kahf:61,2,Mengapa ikan itu tiba-tiba hidup dan menghilang di laut?,562,129,691
2201,Al-Kahf,61,Al-Kahf:61,3,Siapa yang menemani Nabi Musa dalam perjalanan ini?,562,129,691
2201,Al-Kahf,61,Al-Kahf:61,4,Bagaimana Nabi Musa mengetahui bahwa tujuannya sudah dekat dari peristiwa itu?,562,129,691
2201,Al-Kahf,61,Al-Kahf:61,5,Di mana peristiwa ini terjadi?,562,129,691
2201,Al-Kahf,61,Al-Kahf:61,6,Apa makna dari hilangnya ikan sebagai pertanda?,562,129,691
2201,Al-Kahf,61,Al-Kahf:61,7,Mengapa mereka lupa membawa bekal ikan mereka?,562,129,691
2202,Al-Kahf,62,Al-Kahf:62,1,Siapa yang melakukan perjalanan bersama Nabi Musa?,515,81,596
2202,Al-Kahf,62,Al-Kahf:62,2,Mengapa mereka merasa letih?,515,81,596
2202,Al-Kahf,62,Al-Kahf:62,3,Apa yang terjadi dengan ikan yang mereka bawa?,515,81,596
2202,Al-Kahf,62,Al-Kahf:62,4,Kapan mereka menyadari ikan itu hilang?,515,81,596
2202,Al-Kahf,62,Al-Kahf:62,5,Bagaimana reaksi Nabi Musa ketika ingin beristirahat?,515,81,596
